Name	Parent	Desc	ParentDesc
HP:0004007	HP:0003999	Sclerotic radial epiphyses	Abnormality of radial epiphyses
HP:0004008	HP:0003999	Sloping radial epiphyses	Abnormality of radial epiphyses
HP:0004009	HP:0004008	Medially sloping radial epiphyses	Sloping radial epiphyses
HP:0004010	HP:0003999	Small radial epiphyses	Abnormality of radial epiphyses
HP:0004010	HP:0010585	Small radial epiphyses	Small epiphyses
HP:0004012	HP:0003999	Premature fusion of the radial epiphyseal plates	Abnormality of radial epiphyses
HP:0004013	HP:0004012	Medially fused radial epiphyseal plates	Premature fusion of the radial epiphyseal plates
HP:0004014	HP:0003999	Broad radial epiphyseal plate	Abnormality of radial epiphyses
HP:0004015	HP:0002818	Abnormality of radial metaphyses	Abnormality of the radius
HP:0004015	HP:0009809	Abnormality of radial metaphyses	Abnormality of upper limb metaphysis
HP:0004016	HP:0003848	Cupped radial metaphyses	Cupped metaphyses of the upper limbs
HP:0004016	HP:0004015	Cupped radial metaphyses	Abnormality of radial metaphyses
HP:0004017	HP:0003986	Exostoses of the radial metaphysis	Exostoses of the radius
HP:0004017	HP:0004015	Exostoses of the radial metaphysis	Abnormality of radial metaphyses
HP:0004018	HP:0003849	Flared radial metaphysis	Flared upper limb metaphysis
HP:0004018	HP:0004015	Flared radial metaphysis	Abnormality of radial metaphyses
HP:0004019	HP:0003850	Radial metaphyseal irregularity	Upper-limb metaphyseal irregularity
HP:0004019	HP:0004015	Radial metaphyseal irregularity	Abnormality of radial metaphyses
HP:0004020	HP:0003336	Irregular ossification of the radial metaphysis	Abnormal enchondral ossification
HP:0004020	HP:0004015	Irregular ossification of the radial metaphysis	Abnormality of radial metaphyses
HP:0004021	HP:0003851	Lytic defects of radial metaphysis	Lytic defects in metaphyses of the upper limbs
HP:0004021	HP:0004015	Lytic defects of radial metaphysis	Abnormality of radial metaphyses
HP:0004022	HP:0003854	Sclerotic radial metaphysis with longitudinal striations	Sclerosis of metaphyses of the upper limbs
HP:0004022	HP:0004015	Sclerotic radial metaphysis with longitudinal striations	Abnormality of radial metaphyses
HP:0004023	HP:0004015	Sloping radial metaphysis	Abnormality of radial metaphyses
HP:0004024	HP:0004023	Medially sloping radial metaphysis	Sloping radial metaphysis
HP:0004025	HP:0004015	Spurred radial metaphysis	Abnormality of radial metaphyses
HP:0004026	HP:0003856	Broad radial metaphysis	Upper limb metaphyseal widening
HP:0004026	HP:0003981	Broad radial metaphysis	Broad radius
HP:0004026	HP:0004015	Broad radial metaphysis	Abnormality of radial metaphyses
HP:0004027	HP:0002818	Abnormality of radial diaphysis	Abnormality of the radius
HP:0004027	HP:0009808	Abnormality of radial diaphysis	Anomaly of the upper limb diaphyses
HP:0004028	HP:0004027	Spurs of radial diaphysis	Abnormality of radial diaphysis
HP:0004029	HP:0004027	Lytic defects of radial diaphysis	Abnormality of radial diaphysis
HP:0004030	HP:0004027	Patchy sclerosis of radial diaphysis	Abnormality of radial diaphysis
HP:0004031	HP:0004027	Broad radial diaphysis	Abnormality of radial diaphysis
HP:0004032	HP:0002997	Abnormality of the olecranon	Abnormality of the ulna
HP:0004033	HP:0004032	Curved olecranon	Abnormality of the olecranon
HP:0004034	HP:0004032	Irregular olecranon	Abnormality of the olecranon
HP:0004035	HP:0004037	Abnormality of the styloid process of ulna	Abnormality of the ulnar epiphyses
HP:0004036	HP:0004035	Long styloid process of ulna	Abnormality of the styloid process of ulna
HP:0004037	HP:0002997	Abnormality of the ulnar epiphyses	Abnormality of the ulna
HP:0004037	HP:0003839	Abnormality of the ulnar epiphyses	Abnormality of upper limb epiphysis morphology
HP:0004039	HP:0002997	Abnormality of ulnar metaphysis	Abnormality of the ulna
HP:0004039	HP:0009809	Abnormality of ulnar metaphysis	Abnormality of upper limb metaphysis
HP:0004040	HP:0004039	Corner fragments of ulnar metaphysis	Abnormality of ulnar metaphysis
HP:0004041	HP:0004039	Cupped ulnar metaphysis	Abnormality of ulnar metaphysis
HP:0004042	HP:0003850	Ulnar metaphyseal irregularity	Upper-limb metaphyseal irregularity
HP:0004042	HP:0004039	Ulnar metaphyseal irregularity	Abnormality of ulnar metaphysis
HP:0004043	HP:0004039	Lytic defects of ulnar metaphysis	Abnormality of ulnar metaphysis
HP:0004043	HP:0045039	Lytic defects of ulnar metaphysis	Osteolysis involving bones of the upper limbs
HP:0004044	HP:0004039	Pointed ulnar metaphysis	Abnormality of ulnar metaphysis
HP:0004045	HP:0004039	Sloping ulnar metaphysis	Abnormality of ulnar metaphysis
HP:0004046	HP:0003855	Spurred ulnar metaphysis	Spurred metaphyses of the upper limbs
HP:0004046	HP:0004039	Spurred ulnar metaphysis	Abnormality of ulnar metaphysis
HP:0004047	HP:0003856	Wide ulnar metaphysis	Upper limb metaphyseal widening
HP:0004047	HP:0004039	Wide ulnar metaphysis	Abnormality of ulnar metaphysis
HP:0004048	HP:0003019	Narrow joint spaces of wrist	Abnormality of the wrist
HP:0004049	HP:0003019	Decreased carpal angles of wrist	Abnormality of the wrist
HP:0004050	HP:0005927	Absent hand	Aplasia/hypoplasia involving bones of the hand
HP:0004051	HP:0010660	Advanced ossification of the hand bones	Abnormal hand bone ossification
HP:0004052	HP:0010660	Delayed ossification of the hand bones	Abnormal hand bone ossification
HP:0004053	HP:0010660	Dysharmonic maturation of the hand bones	Abnormal hand bone ossification
HP:0004054	HP:0011001	Sclerosis of hand bone	Increased bone mineral density
HP:0004057	HP:0005922	Mitten deformity	Abnormal hand morphology
HP:0004058	HP:0001180	Hand monodactyly	Hand oligodactyly
HP:0004059	HP:0006433	Radial club hand	Radial dysplasia
HP:0004059	HP:0009486	Radial club hand	Radial deviation of the hand
HP:0004060	HP:0001167	Trident hand	Abnormality of finger
HP:0004095	HP:0001167	Curved fingers	Abnormality of finger
HP:0004095	HP:0005922	Curved fingers	Abnormal hand morphology
HP:0004097	HP:0001167	Deviation of finger	Abnormality of finger
HP:0004097	HP:0009484	Deviation of finger	Deviation of the hand or of fingers of the hand
HP:0004099	HP:0011297	Macrodactyly	Abnormal digit morphology
HP:0004100	HP:0001167	Abnormal 2nd finger morphology	Abnormality of finger
HP:0004112	HP:0004122	Midline nasal groove	Midline defect of the nose
HP:0004122	HP:0005105	Midline defect of the nose	Abnormal nasal morphology
HP:0004132	HP:0000436	Dimple on nasal tip	Abnormality of the nasal tip
HP:0004150	HP:0001167	Abnormal 3rd finger morphology	Abnormality of finger
HP:0004172	HP:0009316	Abnormality of the middle phalanx of the 3rd finger	Abnormal 3rd finger phalanx morphology
HP:0004180	HP:0009421	Short distal phalanx of the 3rd finger	Aplasia/Hypoplasia of the distal phalanx of the 3rd finger
HP:0004180	HP:0009461	Short distal phalanx of the 3rd finger	Short 3rd finger
HP:0004180	HP:0009882	Short distal phalanx of the 3rd finger	Short distal phalanx of finger
HP:0004188	HP:0001167	Abnormal 4th finger morphology	Abnormality of finger
HP:0004195	HP:0009172	Osteolytic defects of the phalanges of the 4th finger	Abnormal 4th finger phalanx morphology
HP:0004195	HP:0009771	Osteolytic defects of the phalanges of the 4th finger	Osteolytic defects of the phalanges of the hand
HP:0004197	HP:0009172	Symphalangism of the 4th finger	Abnormal 4th finger phalanx morphology
HP:0004197	HP:0009700	Symphalangism of the 4th finger	Finger symphalangism
HP:0004197	HP:0009773	Symphalangism of the 4th finger	Symphalangism affecting the phalanges of the hand
HP:0004207	HP:0001167	Abnormal 5th finger morphology	Abnormality of finger
HP:0004209	HP:0009179	Clinodactyly of the 5th finger	Deviation of the 5th finger
HP:0004209	HP:0040019	Clinodactyly of the 5th finger	Finger clinodactyly
HP:0004213	HP:0004207	Abnormal 5th finger phalanx morphology	Abnormal 5th finger morphology
HP:0004213	HP:0005918	Abnormal 5th finger phalanx morphology	Abnormal finger phalanx morphology
HP:0004214	HP:0004095	Curved phalanges of the 5th finger	Curved fingers
HP:0004214	HP:0004213	Curved phalanges of the 5th finger	Abnormal 5th finger phalanx morphology
HP:0004214	HP:0009770	Curved phalanges of the 5th finger	Curved phalanges of the hand
HP:0004216	HP:0004213	Osteolytic defects of the phalanges of the 5th finger	Abnormal 5th finger phalanx morphology
HP:0004216	HP:0009771	Osteolytic defects of the phalanges of the 5th finger	Osteolytic defects of the phalanges of the hand
HP:0004218	HP:0004213	Symphalangism of the 5th finger	Abnormal 5th finger phalanx morphology
HP:0004218	HP:0009700	Symphalangism of the 5th finger	Finger symphalangism
HP:0004218	HP:0009773	Symphalangism of the 5th finger	Symphalangism affecting the phalanges of the hand
HP:0004219	HP:0004213	Abnormality of the middle phalanx of the 5th finger	Abnormal 5th finger phalanx morphology
HP:0004220	HP:0005819	Short middle phalanx of the 5th finger	Short middle phalanx of finger
HP:0004220	HP:0009161	Short middle phalanx of the 5th finger	Aplasia/Hypoplasia of the middle phalanx of the 5th finger
HP:0004220	HP:0009237	Short middle phalanx of the 5th finger	Short 5th finger
HP:0004220	HP:0009370	Short middle phalanx of the 5th finger	Type A brachydactyly
HP:0004222	HP:0009198	Cone-shaped epiphysis of the distal phalanx of the 5th finger	Abnormality of the epiphysis of the distal phalanx of the 5th finger
HP:0004222	HP:0009384	Cone-shaped epiphysis of the distal phalanx of the 5th finger	Cone-shaped epiphyses of the 5th finger
HP:0004222	HP:0010248	Cone-shaped epiphysis of the distal phalanx of the 5th finger	Cone-shaped epiphyses of the distal phalanges of the hand
HP:0004223	HP:0009198	Ivory epiphysis of the distal phalanx of the 5th finger	Abnormality of the epiphysis of the distal phalanx of the 5th finger
HP:0004223	HP:0009388	Ivory epiphysis of the distal phalanx of the 5th finger	Ivory epiphyses of the 5th finger
HP:0004223	HP:0010252	Ivory epiphysis of the distal phalanx of the 5th finger	Ivory epiphyses of the distal phalanges of the hand
HP:0004224	HP:0004219	Abnormality of the epiphysis of the middle phalanx of the 5th finger	Abnormality of the middle phalanx of the 5th finger
HP:0004224	HP:0009152	Abnormality of the epiphysis of the middle phalanx of the 5th finger	Abnormality of the epiphyses of the 5th finger
HP:0004224	HP:0010244	Abnormality of the epiphysis of the middle phalanx of the 5th finger	Abnormality of the epiphyses of the middle phalanges of the hand
HP:0004225	HP:0004213	Abnormality of the distal phalanx of the 5th finger	Abnormal 5th finger phalanx morphology
HP:0004226	HP:0004214	Curved distal phalanx of the 5th finger	Curved phalanges of the 5th finger
HP:0004226	HP:0004225	Curved distal phalanx of the 5th finger	Abnormality of the distal phalanx of the 5th finger
HP:0004226	HP:0009838	Curved distal phalanx of the 5th finger	Curved distal phalanges of the hand
HP:0004227	HP:0009237	Short distal phalanx of the 5th finger	Short 5th finger
HP:0004227	HP:0009239	Short distal phalanx of the 5th finger	Aplasia/Hypoplasia of the distal phalanx of the 5th finger
HP:0004227	HP:0009882	Short distal phalanx of the 5th finger	Short distal phalanx of finger
HP:0004230	HP:0004207	Subluxation of the proximal interphalangeal joint of the little finger	Abnormal 5th finger morphology
HP:0004230	HP:0032153	Subluxation of the proximal interphalangeal joint of the little finger	Joint subluxation
HP:0004231	HP:0006502	Carpal bone aplasia	Aplasia/Hypoplasia involving the carpal bones
HP:0004232	HP:0001191	Accessory carpal bones	Abnormality of the carpal bones
HP:0004232	HP:0004275	Accessory carpal bones	Duplication of hand bones
HP:0004233	HP:0006257	Advanced ossification of carpal bones	Abnormality of carpal bone ossification
HP:0004234	HP:0009164	Bone-in-a-bone appearance of carpal bones	Abnormal calcification of the carpal bones
HP:0004234	HP:0011001	Bone-in-a-bone appearance of carpal bones	Increased bone mineral density
HP:0004235	HP:0006014	Comma-shaped carpal bones	Abnormally shaped carpal bones
HP:0004236	HP:0006014	Irregular carpal bones	Abnormally shaped carpal bones
HP:0004237	HP:0006014	Large carpal bones	Abnormally shaped carpal bones
HP:0004238	HP:0001495	Lytic defects of carpal bones	Carpal osteolysis
HP:0004239	HP:0001191	Proximally placed carpal bones	Abnormality of the carpal bones
HP:0004240	HP:0004054	Sclerotic foci within carpal bones	Sclerosis of hand bone
HP:0004240	HP:0009164	Sclerotic foci within carpal bones	Abnormal calcification of the carpal bones
HP:0004241	HP:0004054	Stippled calcification in carpal bones	Sclerosis of hand bone
HP:0004241	HP:0009164	Stippled calcification in carpal bones	Abnormal calcification of the carpal bones
HP:0004242	HP:0004237	Broad carpal bones	Large carpal bones
HP:0004243	HP:0001191	Abnormality of the scaphoid	Abnormality of the carpal bones
HP:0004244	HP:0004232	Accessory scaphoid	Accessory carpal bones
HP:0004244	HP:0004243	Accessory scaphoid	Abnormality of the scaphoid
HP:0004245	HP:0004235	Comma-shaped scaphoid	Comma-shaped carpal bones
HP:0004245	HP:0004243	Comma-shaped scaphoid	Abnormality of the scaphoid
HP:0004246	HP:0001216	Delayed ossification of the scaphoid	Delayed ossification of carpal bones
HP:0004246	HP:0045003	Delayed ossification of the scaphoid	Abnormal ossification of the scaphoid
HP:0004247	HP:0001498	Small scaphoid	Carpal bone hypoplasia
HP:0004247	HP:0004243	Small scaphoid	Abnormality of the scaphoid
HP:0004248	HP:0001191	Abnormality of the lunate bone	Abnormality of the carpal bones
HP:0004249	HP:0004232	Accessory lunate	Accessory carpal bones
HP:0004249	HP:0004248	Accessory lunate	Abnormality of the lunate bone
HP:0004250	HP:0004239	Proximally placed lunate	Proximally placed carpal bones
HP:0004250	HP:0004248	Proximally placed lunate	Abnormality of the lunate bone
HP:0004251	HP:0004248	Lunate-triquetral fusion	Abnormality of the lunate bone
HP:0004252	HP:0001191	Abnormality of the trapezium	Abnormality of the carpal bones
HP:0004253	HP:0004252	Absent trapezium	Abnormality of the trapezium
HP:0004253	HP:0006257	Absent trapezium	Abnormality of carpal bone ossification
HP:0004254	HP:0001216	Delayed ossification of the trapezium	Delayed ossification of carpal bones
HP:0004254	HP:0045001	Delayed ossification of the trapezium	Abnormal ossification of the trapezium
HP:0004255	HP:0001498	Small trapezium	Carpal bone hypoplasia
HP:0004255	HP:0004252	Small trapezium	Abnormality of the trapezium
HP:0004256	HP:0001191	Abnormality of the trapezoid bone	Abnormality of the carpal bones
HP:0004257	HP:0001216	Delayed ossification of the trapezoid bone	Delayed ossification of carpal bones
HP:0004257	HP:0045004	Delayed ossification of the trapezoid bone	Abnormal ossification of the trapezoid bone
HP:0004258	HP:0001498	Small trapezoid bone	Carpal bone hypoplasia
HP:0004258	HP:0004256	Small trapezoid bone	Abnormality of the trapezoid bone
HP:0004259	HP:0001191	Abnormality of the hamate bone	Abnormality of the carpal bones
HP:0004260	HP:0004237	Large hamate bone	Large carpal bones
HP:0004260	HP:0004259	Large hamate bone	Abnormality of the hamate bone
HP:0004261	HP:0004242	Wide hamate bone	Broad carpal bones
HP:0004261	HP:0004260	Wide hamate bone	Large hamate bone
HP:0004262	HP:0001191	Abnormality of the capitate bone	Abnormality of the carpal bones
HP:0004263	HP:0004237	Large capitate bone	Large carpal bones
HP:0004263	HP:0004262	Large capitate bone	Abnormality of the capitate bone
HP:0004264	HP:0001191	Narrow carpal joint spaces	Abnormality of the carpal bones
HP:0004267	HP:0006261	Narrow small joints of the hand	Abnormal phalangeal joint morphology of the hand
HP:0004268	HP:0002758	Osteoarthritis of the small joints of the hand	Osteoarthritis
HP:0004268	HP:0006261	Osteoarthritis of the small joints of the hand	Abnormal phalangeal joint morphology of the hand
HP:0004269	HP:0006261	Subluxation of the small joints of the hand	Abnormal phalangeal joint morphology of the hand
HP:0004269	HP:0032153	Subluxation of the small joints of the hand	Joint subluxation
HP:0004271	HP:0005926	Cortical thickening of hand bones	Abnormality of hand cortical bone
HP:0004271	HP:0100039	Cortical thickening of hand bones	Thickened cortex of bones
HP:0004272	HP:0002753	Cortical thinning of hand bones	Thin bony cortex
HP:0004272	HP:0005926	Cortical thinning of hand bones	Abnormality of hand cortical bone
HP:0004273	HP:0005923	Cupped metaphyses of hand bones	Abnormalities of the metaphyses of the hand
HP:0004274	HP:0010660	Deficient ossification of hand bones	Abnormal hand bone ossification
HP:0004275	HP:0001155	Duplication of hand bones	Abnormality of the hand
HP:0004275	HP:0009142	Duplication of hand bones	Duplication of bones involving the upper extremities
HP:0004276	HP:0001155	Exostoses of hand bones	Abnormality of the hand
HP:0004276	HP:0100777	Exostoses of hand bones	Exostoses
HP:0004277	HP:0001155	Fractured hand bones	Abnormality of the hand
